duration,protocol,in_packets,in_bytes,out_packets,out_bytes
4952.554,ICMP,5202400,7744677720,5202385,7744713530
4957.535,ICMP,5208221,7753402450,5214104,7762101784
4967.608,ICMP,5219956,7770813816,5219941,7770849626
4977.641,ICMP,5231749,7788368930,5231734,7788404740
4982.617,ICMP,5237630,7797182276,5243453,7805792994
4992.686,ICMP,5249305,7814505026,5249290,7814540836
5002.720,ICMP,5260883,7831741662,5260906,7831833892
5007.701,ICMP,5266749,7840533410,5272582,7849156684
5017.773,ICMP,5278434,7857868716,5278431,7857922694
5027.803,ICMP,5290138,7875292780,5290123,7875328590
5032.779,ICMP,5295931,7883975118,5301754,7892585836
5042.848,ICMP,5307651,7901363414,5307667,7901446158
5052.880,ICMP,5319400,7918853024,5319384,7918888792
5057.858,ICMP,5325230,7927592852,5331104,7936277088
5067.935,ICMP,5337000,7945054624,5336984,7945090392
5077.968,ICMP,5348705,7962478730,5348725,7962569002
5082.945,ICMP,5354585,7971292034,5360497,7980033802
5093.019,ICMP,5366393,7988811338,5366377,7988847106
5103.057,ICMP,5378053,8006169898,5378038,8006207180
5108.033,ICMP,5383836,8014839680,5389714,8023528500
5118.107,ICMP,5395610,8032306036,5395594,8032341804
5128.135,ICMP,5407842,8050516148,5407855,8050595822
5133.116,ICMP,5413720,8059327536,5419590,8068005716
5143.183,ICMP,5425487,8076783294,5425471,8076819062
5153.213,ICMP,5437191,8094207358,5437175,8094243126
5158.190,ICMP,5443027,8102955158,5448808,8111500456
5168.260,ICMP,5454704,8120277992,5454700,8120333400
5178.298,ICMP,5466408,8137702056,5466402,8137754436
5183.276,ICMP,5472278,8146501332,5478113,8155126162
5193.349,ICMP,5484053,8163969202,5484036,8164004928
5203.377,ICMP,5495757,8181393266,5495740,8181428992
5208.353,ICMP,5501548,8190075520,5507329,8198620818
5218.422,ICMP,5513137,8207267346,5513121,8207304586
5228.457,ICMP,5524622,8224363932,5524622,8224425396
5233.439,ICMP,5530369,8232980682,5536062,8241394972
5243.510,ICMP,5541870,8250041500,5541862,8250090852
5253.540,ICMP,5553398,8267203548,5553424,8267304376
5258.517,ICMP,5559181,8275874802,5565015,8284496646
5268.596,ICMP,5570735,8293012166,5570729,8293064546
5278.627,ICMP,5582175,8310043206,5582158,8310078932
5283.601,ICMP,5588010,8318790964,5593748,8327270800
5293.671,ICMP,5599512,8335851824,5599503,8335901134
5303.703,ICMP,5611041,8353013914,5611050,8353090476
5308.682,ICMP,5616839,8361708238,5622613,8370241466
5318.757,ICMP,5628333,8378756986,5628319,8378798726
5328.788,ICMP,5639817,8395853530,5639799,8395889214
5333.767,ICMP,5645563,8404470238,5651345,8413015578
5343.839,ICMP,5657242,8421793156,5657224,8421828840
5353.876,ICMP,5668638,8438758692,5668633,8438814058
5358.856,ICMP,5674516,8447571912,5680386,8456248260
5368.923,ICMP,5686810,8465811844,5686811,8465876294
5378.956,ICMP,5698382,8483039396,5698364,8483075080
5383.932,ICMP,5704088,8491595184,5709911,8500201486
5394.002,ICMP,5715719,8508848014,5715701,8508883698
5404.034,ICMP,5727336,8526141112,5727317,8526176754
5409.009,ICMP,5733165,8534883842,5738996,8543499672
5419.079,ICMP,5744848,8552211704,5744856,8552288224
5429.110,ICMP,5756465,8569504802,5756446,8569540444
5434.087,ICMP,5762313,8578275186,5768169,8586928866
5444.162,ICMP,5773977,8595575394,5773995,8595667054
5454.198,ICMP,5785549,8612802946,5785530,8612838588
5459.176,ICMP,5791382,8621550620,5797209,8630161506
5469.245,ICMP,5803018,8638808076,5802999,8638843718
5479.274,ICMP,5814590,8656035628,5814604,8656121232
5484.252,ICMP,5820467,8664848806,5826338,8673525196
5494.325,ICMP,5832190,8682237228,5832171,8682272870
5504.355,ICMP,5843806,8699530284,5843827,8699626486
5509.331,ICMP,5849640,8708278000,5855467,8716888886
5519.398,ICMP,5861363,8725666422,5861344,8725702064
5529.432,ICMP,5872980,8742959520,5872973,8743014802
5534.408,ICMP,5878835,8751740502,5884641,8760318122
5544.479,ICMP,5890537,8769095658,5890517,8769131258
5554.512,ICMP,5902153,8786388714,5902172,8786483360
5559.490,ICMP,5908054,8795238228,5913858,8803812820
5569.558,ICMP,5919710,8812524852,5919719,8812604358
5579.590,ICMP,5931414,8829948916,5931412,8830011768
5584.568,ICMP,5937249,8838699618,5942943,8847111006
5594.643,ICMP,5948619,8855561022,5948616,8855622360
5604.675,ICMP,5960235,8872854078,5960255,8872950238
5609.652,ICMP,5965980,8881470744,5971764,8890016168
5619.722,ICMP,5977616,8898728200,5977596,8898763800
5629.756,ICMP,5989804,8916872808,5989784,8916908408
5634.732,ICMP,5995637,8925620482,6001465,8934231410
5644.805,ICMP,6007318,8942943484,6007297,8942979042
5654.839,ICMP,6018978,8960302044,6018973,8960361826
5659.816,ICMP,6024854,8969115180,6030683,8977726150
5669.888,ICMP,6036491,8986372678,6036472,8986411264
5679.922,ICMP,6048195,9003796742,6048174,9003832300
5684.898,ICMP,6054027,9012544374,6059944,9021286352
5694.975,ICMP,6065796,9029998384,6065775,9030033942
5705.009,ICMP,6077412,9047291440,6077391,9047326998
5709.990,ICMP,6083082,9055798252,6088941,9064453530
5720.061,ICMP,6094749,9073100058,6094728,9073135616
5730.092,ICMP,6106365,9090393114,6106363,9090457438
5735.069,ICMP,6112153,9099075242,6118070,9107817220
5745.138,ICMP,6123878,9116463748,6123874,9116525044
5755.167,ICMP,6135582,9133887812,6135561,9133923370
5760.144,ICMP,6141381,9142586594,6147200,9151180952
5770.215,ICMP,6153096,9159958488,6153074,9159994004
5780.251,ICMP,6164712,9177251544,6164722,9177335508
5785.228,ICMP,6170499,9185933630,6176329,9194544642
5795.298,ICMP,6182181,9203256674,6182189,9203337610
5805.328,ICMP,6193841,9220615234,6193820,9220652264
5810.304,ICMP,6199583,9229231774,6205458,9237908332
5820.373,ICMP,6211398,9246751372,6211376,9246786888
5830.410,ICMP,6223190,9264306444,6223168,9264341960
5835.387,ICMP,6228932,9272922984,6234806,9281599500
5845.458,ICMP,6240703,9290377078,6240681,9290412594
5855.487,ICMP,6252451,9307866646,6252429,9307902162
5860.464,ICMP,6258221,9316525578,6264067,9325159702
5870.537,ICMP,6269875,9333806230,6269885,9333890194
5880.572,ICMP,6282152,9352081888,6282146,9352141628
5885.548,ICMP,6288026,9360894940,6293681,9369243978
5895.618,ICMP,6299489,9377890506,6299471,9377933550
5905.648,ICMP,6311105,9395183562,6311087,9395226606
5910.625,ICMP,6316869,9403833410,6322678,9412411156
5920.704,ICMP,6328486,9421057684,6328466,9421097700
5930.735,ICMP,6340102,9438350740,6340089,9438401354
5935.711,ICMP,6345925,9447090274,6351675,9455578334
5945.782,ICMP,6357439,9464159358,6357416,9464194832
5955.815,ICMP,6369099,9481517918,6369076,9481553392
5960.793,ICMP,6374928,9490265424,6380803,9498941982
5970.864,ICMP,6386656,9507654056,6386649,9507713754
5980.895,ICMP,6398404,9525143624,6398404,9525213920
5985.871,ICMP,6404321,9534022138,6410240,9542764200
5995.943,ICMP,6416092,9551476232,6416071,9551514734
6005.974,ICMP,6427798,9568900380,6427804,9568981232
6010.954,ICMP,6433669,9577712946,6439502,9586324444
6021.023,ICMP,6445354,9595036476,6445330,9595071908
6031.056,ICMP,6457058,9612460540,6457054,9612526252
6036.035,ICMP,6462843,9621142542,6468675,9629753638
6046.106,ICMP,6474615,9638596678,6474599,9638644222
