duration,protocol,in_packets,in_bytes,out_packets,out_bytes
117108.773,ICMP,120892,11475856,120893,11475954
117138.795,ICMP,120924,11478880,120925,11478978
117168.817,ICMP,120955,11481806,120956,11481904
117198.841,ICMP,120985,11484690,120986,11484788
117228.862,ICMP,121018,11487756,121019,11487854
117258.885,ICMP,121049,11490682,121050,11490780
117288.907,ICMP,121080,11493608,121081,11493706
117318.930,ICMP,121112,11496632,121113,11496730
117348.952,ICMP,121143,11499558,121144,11499656
117378.974,ICMP,121174,11502484,121175,11502582
117408.997,ICMP,121206,11505508,121207,11505606
117439.019,ICMP,121236,11508392,121237,11508490
117469.042,ICMP,121267,11511318,121268,11511416
117499.064,ICMP,121299,11514342,121300,11514440
117529.087,ICMP,121329,11517226,121330,11517324
117559.110,ICMP,121361,11520194,121362,11520292
117589.132,ICMP,121391,11523078,121392,11523176
117619.153,ICMP,121423,11526102,121424,11526200
117649.176,ICMP,121453,11528986,121454,11529084
117679.199,ICMP,121484,11531912,121485,11532010
117709.222,ICMP,121516,11534936,121517,11535034
117739.244,ICMP,121545,11537778,121546,11537876
117769.262,ICMP,121576,11540704,121577,11540802
117799.284,ICMP,121608,11543728,121609,11543826
117829.305,ICMP,121637,11546570,121638,11546668
117859.327,ICMP,121668,11549496,121669,11549594
117889.348,ICMP,121699,11552478,121700,11552576
117919.369,ICMP,121729,11555362,121730,11555460
117949.393,ICMP,121760,11558344,121761,11558442
117979.417,ICMP,121790,11561172,121791,11561270
118009.439,ICMP,121821,11564154,121822,11564252
118039.461,ICMP,121851,11567038,121852,11567136
118069.482,ICMP,121882,11569964,121883,11570062
118099.506,ICMP,121912,11572904,121913,11573002
118129.529,ICMP,121943,11575830,121944,11575928
118159.550,ICMP,121974,11578812,121975,11578910
118189.572,ICMP,122004,11581696,122005,11581794
118219.594,ICMP,122035,11584622,122036,11584720
118249.615,ICMP,122066,11587604,122067,11587702
118279.638,ICMP,122096,11590488,122097,11590586
118309.661,ICMP,122126,11593372,122127,11593470
118339.683,ICMP,122158,11596396,122159,11596494
118369.705,ICMP,122187,11599238,122188,11599336
118399.727,ICMP,122218,11602164,122219,11602262
118429.747,ICMP,122249,11605090,122250,11605188
118459.767,ICMP,122280,11608072,122281,11608170
118489.788,ICMP,122311,11610998,122312,11611096
118519.809,ICMP,122341,11613882,122342,11613980
118549.831,ICMP,122373,11616906,122374,11617004
118579.853,ICMP,122403,11619790,122404,11619888
118609.874,ICMP,122433,11622674,122434,11622772
118639.896,ICMP,122465,11625698,122466,11625796
118669.918,ICMP,122495,11628582,122496,11628680
118699.941,ICMP,122526,11631508,122527,11631606
118729.964,ICMP,122559,11634574,122560,11634672
118759.985,ICMP,122590,11637500,122591,11637598
118790.007,ICMP,122621,11640426,122622,11640524
118820.029,ICMP,122652,11643408,122653,11643506
118850.049,ICMP,122683,11646334,122684,11646432
118880.072,ICMP,122714,11649260,122715,11649358
118910.095,ICMP,122745,11652186,122746,11652284
118940.117,ICMP,122777,11655210,122778,11655308
118970.140,ICMP,122807,11658094,122808,11658192
119000.162,ICMP,122838,11661020,122839,11661118
119030.185,ICMP,122870,11664044,122871,11664142
119060.204,ICMP,122899,11666886,122900,11666984
119090.226,ICMP,122930,11669812,122931,11669910
119120.247,ICMP,122962,11672836,122963,11672934
119150.271,ICMP,122992,11675720,122993,11675818
119180.293,ICMP,123023,11678646,123024,11678744
119210.316,ICMP,123055,11681670,123056,11681768
119240.337,ICMP,123085,11684554,123086,11684652
119270.359,ICMP,123116,11687480,123117,11687578
119300.381,ICMP,123147,11690462,123148,11690560
119330.405,ICMP,123177,11693346,123178,11693444
119360.425,ICMP,123207,11696230,123208,11696328
119390.447,ICMP,123238,11699156,123239,11699254
119420.468,ICMP,123269,11702138,123270,11702236
119450.489,ICMP,123299,11705022,123300,11705120
119480.511,ICMP,123330,11707948,123331,11708046
119510.532,ICMP,123361,11710930,123362,11711028
119540.553,ICMP,123391,11713814,123392,11713912
119570.575,ICMP,123422,11716740,123423,11716838
119600.596,ICMP,123452,11719680,123453,11719778
119630.617,ICMP,123483,11722606,123484,11722704
119660.639,ICMP,123515,11725630,123516,11725728
119690.660,ICMP,123545,11728514,123546,11728612
119720.682,ICMP,123576,11731440,123577,11731538
119750.704,ICMP,123608,11734464,123609,11734562
119780.725,ICMP,123638,11737348,123639,11737446
119810.746,ICMP,123669,11740274,123670,11740372
119840.766,ICMP,123700,11743200,123701,11743298
119870.786,ICMP,123731,11746182,123732,11746280
119900.807,ICMP,123762,11749108,123763,11749206
119930.829,ICMP,123793,11752034,123794,11752132
119960.850,ICMP,123825,11755058,123826,11755156
119990.870,ICMP,123856,11757984,123857,11758082
120020.891,ICMP,123888,11760952,123889,11761050
120050.912,ICMP,123920,11763976,123921,11764074
120080.934,ICMP,123950,11766860,123951,11766958
120110.954,ICMP,123981,11769786,123982,11769884
120140.976,ICMP,124014,11772852,124015,11772950
120170.997,ICMP,124045,11775778,124046,11775876
120201.019,ICMP,124076,11778704,124077,11778802
120231.039,ICMP,124108,11781728,124109,11781826
120261.060,ICMP,124139,11784654,124140,11784752
120291.082,ICMP,124170,11787580,124171,11787678
120321.103,ICMP,124201,11790506,124202,11790604
120351.126,ICMP,124233,11793530,124234,11793628
120381.147,ICMP,124264,11796456,124265,11796554
120411.171,ICMP,124295,11799382,124296,11799480
120441.194,ICMP,124327,11802406,124328,11802504
120471.216,ICMP,124358,11805332,124359,11805430
120501.238,ICMP,124388,11808216,124389,11808314
120531.260,ICMP,124421,11811282,124422,11811380
120561.283,ICMP,124452,11814208,124453,11814306
120591.306,ICMP,124483,11817134,124484,11817232
120621.328,ICMP,124515,11820158,124516,11820256
120651.349,ICMP,124546,11823084,124547,11823182
120681.369,ICMP,124577,11826010,124578,11826108
120711.390,ICMP,124609,11829034,124610,11829132
120741.412,ICMP,124640,11831960,124641,11832058
120771.432,ICMP,124672,11834928,124673,11835026
120801.453,ICMP,124703,11837854,124704,11837952
120831.475,ICMP,124734,11840836,124735,11840934
120861.495,ICMP,124765,11843762,124766,11843860
120891.517,ICMP,124796,11846688,124797,11846786
120921.538,ICMP,124828,11849712,124829,11849810
120951.559,ICMP,124858,11852596,124859,11852694
120981.581,ICMP,124889,11855522,124890,11855620
121011.601,ICMP,124921,11858546,124922,11858644
121041.622,ICMP,124951,11861430,124952,11861528
121071.643,ICMP,124984,11864496,124985,11864594
121101.664,ICMP,125015,11867422,125016,11867520
121131.686,ICMP,125045,11870306,125046,11870404
121161.707,ICMP,125077,11873330,125078,11873428
121191.728,ICMP,125106,11876116,125107,11876214
121221.750,ICMP,125138,11879140,125139,11879238
121251.771,ICMP,125169,11882066,125170,11882164
121281.792,ICMP,125199,11884950,125200,11885048
121311.814,ICMP,125231,11887974,125232,11888072
121341.835,ICMP,125261,11890858,125262,11890956
121371.858,ICMP,125293,11893882,125294,11893980
121401.880,ICMP,125324,11896808,125325,11896906
121431.903,ICMP,125353,11899650,125354,11899748
121461.924,ICMP,125385,11902674,125386,11902772
121491.946,ICMP,125415,11905558,125416,11905656
121521.968,ICMP,125446,11908484,125447,11908582
121551.989,ICMP,125478,11911508,125479,11911606
121582.011,ICMP,125508,11914392,125509,11914490
121612.032,ICMP,125539,11917318,125540,11917416
121642.053,ICMP,125570,11920244,125571,11920342
121672.074,ICMP,125601,11923226,125602,11923324
121702.095,ICMP,125632,11926152,125633,11926250
121732.117,ICMP,125662,11929036,125663,11929134
121762.138,ICMP,125693,11932018,125694,11932116
121792.159,ICMP,125724,11934944,125725,11935042
121822.181,ICMP,125755,11937870,125756,11937968
121852.203,ICMP,125786,11940852,125787,11940950
121882.226,ICMP,125818,11943820,125819,11943918
121912.247,ICMP,125849,11946746,125850,11946844
121942.269,ICMP,125880,11949728,125881,11949826
121972.290,ICMP,125911,11952654,125912,11952752
122002.310,ICMP,125942,11955580,125943,11955678
122032.330,ICMP,125973,11958562,125974,11958660
122062.350,ICMP,126003,11961446,126004,11961544
122092.373,ICMP,126035,11964414,126036,11964512
122122.396,ICMP,126066,11967340,126067,11967438
122152.418,ICMP,126097,11970322,126098,11970420
122182.439,ICMP,126129,11973290,126130,11973388
122212.462,ICMP,126160,11976216,126161,11976314
122242.484,ICMP,126192,11979240,126193,11979338
122272.503,ICMP,126223,11982166,126224,11982264
122302.524,ICMP,126254,11985092,126255,11985190
122332.545,ICMP,126286,11988116,126287,11988214
122362.568,ICMP,126316,11991000,126317,11991098
122392.590,ICMP,126349,11994066,126350,11994164
122422.612,ICMP,126380,11996992,126381,11997090
122452.634,ICMP,126411,11999918,126412,12000016
122482.656,ICMP,126443,12002942,126444,12003040
122512.677,ICMP,126473,12005770,126474,12005868
122542.699,ICMP,126505,12008794,126506,12008892
122572.720,ICMP,126536,12011720,126537,12011818
122602.741,ICMP,126567,12014646,126568,12014744
122632.766,ICMP,126599,12017670,126600,12017768
122662.788,ICMP,126630,12020596,126631,12020694
122692.809,ICMP,126662,12023620,126663,12023718
122722.831,ICMP,126693,12026546,126694,12026644
122752.854,ICMP,126724,12029472,126725,12029570
122782.875,ICMP,126756,12032496,126757,12032594
122812.896,ICMP,126786,12035380,126787,12035478
122842.918,ICMP,126817,12038306,126818,12038404
122872.940,ICMP,126849,12041330,126850,12041428
122902.961,ICMP,126880,12044256,126881,12044354
122932.984,ICMP,126911,12047182,126912,12047280
122963.005,ICMP,126941,12050066,126942,12050164
122993.028,ICMP,126975,12053174,126976,12053272
123023.049,ICMP,127006,12056100,127007,12056198
123053.071,ICMP,127037,12059026,127038,12059124
123083.093,ICMP,127071,12062134,127072,12062232
123113.115,ICMP,127102,12065060,127103,12065158
123143.136,ICMP,127134,12068028,127135,12068126
123173.158,ICMP,127167,12071094,127168,12071192
123203.179,ICMP,127198,12074020,127199,12074118
123233.202,ICMP,127230,12076988,127231,12077086
123263.225,ICMP,127263,12080054,127264,12080152
123293.248,ICMP,127294,12082980,127295,12083078
123323.271,ICMP,127325,12085906,127326,12086004
123353.291,ICMP,127357,12088930,127358,12089028
123383.313,ICMP,127388,12091856,127389,12091954
123413.336,ICMP,127420,12094824,127421,12094922
123443.356,ICMP,127451,12097750,127452,12097848
123473.378,ICMP,127483,12100774,127484,12100872
123503.399,ICMP,127513,12103658,127514,12103756
123533.422,ICMP,127545,12106626,127546,12106724
123563.443,ICMP,127577,12109650,127578,12109748
123593.461,ICMP,127608,12112576,127609,12112674
123623.483,ICMP,127639,12115502,127640,12115600
123653.505,ICMP,127669,12118442,127670,12118540
123683.528,ICMP,127700,12121368,127701,12121466
123713.551,ICMP,127731,12124294,127732,12124392
123743.572,ICMP,127761,12127234,127762,12127332
123773.594,ICMP,127792,12130160,127793,12130258
123803.615,ICMP,127823,12133086,127824,12133184
123833.637,ICMP,127854,12136068,127855,12136166
123863.660,ICMP,127884,12138952,127885,12139050
123893.682,ICMP,127915,12141878,127916,12141976
123923.704,ICMP,127945,12144762,127946,12144860
123953.725,ICMP,127976,12147744,127977,12147842
123983.746,ICMP,128007,12150670,128008,12150768
124013.768,ICMP,128037,12153554,128038,12153652
124043.791,ICMP,128068,12156536,128069,12156634
124073.814,ICMP,128099,12159462,128100,12159560
124103.836,ICMP,128129,12162402,128130,12162500
124133.860,ICMP,128160,12165328,128161,12165426
124163.883,ICMP,128191,12168254,128192,12168352
124193.905,ICMP,128221,12171194,128222,12171292
124223.926,ICMP,128252,12174120,128253,12174218
124253.949,ICMP,128283,12177046,128284,12177144
124283.971,ICMP,128314,12180028,128315,12180126
124313.992,ICMP,128345,12182954,128346,12183052
124344.014,ICMP,128375,12185838,128376,12185936
124374.035,ICMP,128405,12188722,128406,12188820
124404.057,ICMP,128437,12191746,128438,12191844
124434.078,ICMP,128468,12194672,128469,12194770
124464.100,ICMP,128498,12197556,128499,12197654
124494.122,ICMP,128530,12200580,128531,12200678
124524.143,ICMP,128560,12203464,128561,12203562
124554.164,ICMP,128590,12206348,128591,12206446
124584.186,ICMP,128622,12209372,128623,12209470
124614.209,ICMP,128653,12212298,128654,12212396
124644.231,ICMP,128682,12215140,128683,12215238
124674.253,ICMP,128714,12218164,128715,12218262
124704.275,ICMP,128745,12221090,128746,12221188
124734.298,ICMP,128775,12223974,128776,12224072
124764.321,ICMP,128806,12226956,128807,12227054
124794.343,ICMP,128837,12229882,128838,12229980
124824.363,ICMP,128867,12232766,128868,12232864
124854.386,ICMP,128897,12235650,128898,12235748
124884.406,ICMP,128928,12238632,128929,12238730
124914.427,ICMP,128959,12241558,128960,12241656
124944.449,ICMP,128988,12244400,128989,12244498
124974.472,ICMP,129020,12247424,129021,12247522
125004.493,ICMP,129050,12250308,129051,12250406
125034.516,ICMP,129080,12253192,129081,12253290
125064.537,ICMP,129112,12256216,129113,12256314
125094.559,ICMP,129141,12259058,129142,12259156
125124.581,ICMP,129172,12261984,129173,12262082
125154.603,ICMP,129202,12264924,129203,12265022
125184.622,ICMP,129233,12267850,129234,12267948
125214.643,ICMP,129265,12270874,129266,12270972
125244.665,ICMP,129293,12273618,129294,12273716
125274.687,ICMP,129325,12276642,129326,12276740
125304.709,ICMP,129356,12279568,129357,12279666
125334.731,ICMP,129385,12282410,129386,12282508
125364.753,ICMP,129417,12285434,129418,12285532
125394.776,ICMP,129448,12288360,129449,12288458
125424.797,ICMP,129477,12291202,129478,12291300
125454.821,ICMP,129509,12294226,129510,12294324
125484.843,ICMP,129540,12297152,129541,12297250
125514.866,ICMP,129571,12300134,129572,12300232
125544.888,ICMP,129602,12303060,129603,12303158
125574.910,ICMP,129632,12305944,129633,12306042
125604.931,ICMP,129663,12308926,129664,12309024
125634.953,ICMP,129694,12311852,129695,12311950
125664.976,ICMP,129725,12314778,129726,12314876
125694.999,ICMP,129755,12317662,129756,12317760
125725.021,ICMP,129786,12320588,129787,12320686
125755.044,ICMP,129818,12323612,129819,12323710
125785.066,ICMP,129850,12326580,129851,12326678
125815.088,ICMP,129881,12329562,129882,12329660
125845.111,ICMP,129912,12332488,129913,12332586
125875.134,ICMP,129944,12335456,129945,12335554
125905.156,ICMP,129976,12338480,129977,12338578
125935.178,ICMP,130008,12341448,130009,12341546
125965.201,ICMP,130038,12344332,130039,12344430
125995.223,ICMP,130070,12347356,130071,12347454
126025.246,ICMP,130102,12350324,130103,12350422
126055.268,ICMP,130133,12353250,130134,12353348
126085.290,ICMP,130165,12356274,130166,12356372
126115.312,ICMP,130195,12359158,130196,12359256
126145.334,ICMP,130225,12362042,130226,12362140
126175.356,ICMP,130256,12364968,130257,12365066
126205.379,ICMP,130287,12367950,130288,12368048
126235.402,ICMP,130318,12370876,130319,12370974
126265.424,ICMP,130349,12373802,130350,12373900
126295.447,ICMP,130380,12376784,130381,12376882
126325.469,ICMP,130411,12379710,130412,12379808
126355.492,ICMP,130442,12382636,130443,12382734
126385.515,ICMP,130473,12385618,130474,12385716
126415.537,ICMP,130504,12388544,130505,12388642
126445.560,ICMP,130535,12391470,130536,12391568
126475.583,ICMP,130567,12394494,130568,12394592
126505.603,ICMP,130597,12397378,130598,12397476
126535.626,ICMP,130628,12400304,130629,12400402
126565.647,ICMP,130660,12403328,130661,12403426
126595.668,ICMP,130691,12406254,130692,12406352
126625.690,ICMP,130723,12409278,130724,12409376
126655.711,ICMP,130752,12412064,130753,12412162
126685.733,ICMP,130784,12415088,130785,12415186
126715.753,ICMP,130814,12417972,130815,12418070
126745.774,ICMP,130844,12420856,130845,12420954
126775.795,ICMP,130876,12423880,130877,12423978
126805.815,ICMP,130907,12426806,130908,12426904
126835.837,ICMP,130937,12429690,130938,12429788
126865.859,ICMP,130969,12432714,130970,12432812
126895.880,ICMP,130999,12435598,131000,12435696
126925.901,ICMP,131031,12438622,131032,12438720
126955.922,ICMP,131062,12441548,131063,12441646
126985.943,ICMP,131091,12444390,131092,12444488
127015.964,ICMP,131123,12447414,131124,12447512
127045.985,ICMP,131153,12450298,131154,12450396
127076.006,ICMP,131184,12453224,131185,12453322
127106.029,ICMP,131215,12456150,131216,12456248
127136.050,ICMP,131244,12458992,131245,12459090
127166.073,ICMP,131276,12462016,131277,12462114
127196.095,ICMP,131306,12464900,131307,12464998
127226.118,ICMP,131338,12467924,131339,12468022
127256.140,ICMP,131369,12470850,131370,12470948
127286.162,ICMP,131399,12473734,131400,12473832
127316.183,ICMP,131430,12476716,131431,12476814
127346.204,ICMP,131461,12479642,131462,12479740
127376.224,ICMP,131490,12482484,131491,12482582
127406.245,ICMP,131522,12485508,131523,12485606
127436.266,ICMP,131553,12488434,131554,12488532
127466.287,ICMP,131582,12491276,131583,12491374
127496.308,ICMP,131614,12494300,131615,12494398
127526.330,ICMP,131644,12497184,131645,12497282
127556.352,ICMP,131674,12500068,131675,12500166
127586.373,ICMP,131704,12502952,131705,12503050
127616.394,ICMP,131737,12506018,131738,12506116
127646.416,ICMP,131767,12508902,131768,12509000
127676.437,ICMP,131798,12511828,131799,12511926
127706.460,ICMP,131830,12514852,131831,12514950
127736.483,ICMP,131861,12517778,131862,12517876
127766.505,ICMP,131892,12520704,131893,12520802
127796.526,ICMP,131924,12523728,131925,12523826
127826.547,ICMP,131955,12526654,131956,12526752
127856.569,ICMP,131985,12529538,131986,12529636
127886.590,ICMP,132018,12532604,132019,12532702
127916.613,ICMP,132049,12535530,132050,12535628
127946.635,ICMP,132080,12538456,132081,12538554
127976.657,ICMP,132112,12541480,132113,12541578
128006.677,ICMP,132142,12544364,132143,12544462
128036.699,ICMP,132173,12547290,132174,12547388
128066.721,ICMP,132204,12550216,132205,12550314
128096.742,ICMP,132236,12553240,132237,12553338
128126.763,ICMP,132267,12556166,132268,12556264
128156.785,ICMP,132298,12559092,132299,12559190
128186.807,ICMP,132330,12562116,132331,12562214
128216.827,ICMP,132361,12565042,132362,12565140
128246.849,ICMP,132391,12567926,132392,12568024
128276.870,ICMP,132423,12570950,132424,12571048
128306.892,ICMP,132453,12573834,132454,12573932
128336.914,ICMP,132485,12576858,132486,12576956
128366.936,ICMP,132516,12579784,132517,12579882
128396.958,ICMP,132547,12582710,132548,12582808
128426.980,ICMP,132576,12585552,132577,12585650
128457.003,ICMP,132607,12588478,132608,12588576
128487.026,ICMP,132639,12591502,132640,12591600
128517.046,ICMP,132670,12594428,132671,12594526
128547.069,ICMP,132702,12597452,132703,12597550
128577.090,ICMP,132732,12600336,132733,12600434
128607.112,ICMP,132762,12603220,132763,12603318
128637.135,ICMP,132794,12606244,132795,12606342
128667.157,ICMP,132824,12609128,132825,12609226
128697.179,ICMP,132855,12612054,132856,12612152
128727.201,ICMP,132886,12615036,132887,12615134
128757.222,ICMP,132916,12617920,132917,12618018
128787.244,ICMP,132947,12620846,132948,12620944
128817.265,ICMP,132979,12623870,132980,12623968
128847.286,ICMP,133009,12626754,133010,12626852
128877.308,ICMP,133040,12629680,133041,12629778
128907.328,ICMP,133071,12632606,133072,12632704
128937.349,ICMP,133104,12635672,133105,12635770
128967.369,ICMP,133135,12638598,133136,12638696
128997.389,ICMP,133166,12641524,133167,12641622
129027.410,ICMP,133199,12644590,133200,12644688
129057.430,ICMP,133230,12647516,133231,12647614
129087.452,ICMP,133261,12650442,133262,12650540
129117.472,ICMP,133293,12653466,133294,12653564
129147.492,ICMP,133323,12656350,133324,12656448
129177.513,ICMP,133354,12659276,133355,12659374
129207.534,ICMP,133385,12662258,133386,12662356
129237.555,ICMP,133416,12665184,133417,12665282
129267.577,ICMP,133447,12668110,133448,12668208
129297.596,ICMP,133478,12671092,133479,12671190
129327.617,ICMP,133509,12674018,133510,12674116
129357.640,ICMP,133540,12676944,133541,12677042
129387.663,ICMP,133570,12679828,133571,12679926
129417.683,ICMP,133602,12682852,133603,12682950
129447.704,ICMP,133631,12685694,133632,12685792
129477.727,ICMP,133662,12688620,133663,12688718
129507.748,ICMP,133694,12691644,133695,12691742
129537.770,ICMP,133724,12694528,133725,12694626
129567.793,ICMP,133755,12697454,133756,12697552
129597.815,ICMP,133787,12700478,133788,12700576
129627.837,ICMP,133816,12703320,133817,12703418
129657.860,ICMP,133848,12706344,133849,12706442
129687.883,ICMP,133879,12709270,133880,12709368
129717.904,ICMP,133909,12712154,133910,12712252
129747.926,ICMP,133941,12715178,133942,12715276
129777.948,ICMP,133971,12718006,133972,12718104
129807.968,ICMP,134002,12720988,134003,12721086
129837.990,ICMP,134033,12723914,134034,12724012
129868.011,ICMP,134064,12726840,134065,12726938
129898.032,ICMP,134095,12729822,134096,12729920
129928.054,ICMP,134126,12732748,134127,12732846
129958.074,ICMP,134158,12735772,134159,12735870
129988.096,ICMP,134188,12738656,134189,12738754
130018.116,ICMP,134219,12741582,134220,12741680
130048.137,ICMP,134250,12744564,134251,12744662
130078.158,ICMP,134280,12747448,134281,12747546
130108.179,ICMP,134311,12750374,134312,12750472
130138.200,ICMP,134342,12753356,134343,12753454
130168.222,ICMP,134372,12756240,134373,12756338
130198.241,ICMP,134403,12759166,134404,12759264
130228.262,ICMP,134433,12762050,134434,12762148
130258.283,ICMP,134464,12765032,134465,12765130
130288.305,ICMP,134495,12767958,134496,12768056
130318.324,ICMP,134525,12770842,134526,12770940
130348.346,ICMP,134556,12773824,134557,12773922
130378.367,ICMP,134587,12776750,134588,12776848
130408.388,ICMP,134618,12779676,134619,12779774
130438.409,ICMP,134650,12782700,134651,12782798
130468.431,ICMP,134681,12785626,134682,12785724
130498.455,ICMP,134712,12788552,134713,12788650
130528.478,ICMP,134744,12791576,134745,12791674
130558.500,ICMP,134775,12794502,134776,12794600
130588.522,ICMP,134805,12797386,134806,12797484
130618.544,ICMP,134838,12800452,134839,12800550
130648.566,ICMP,134869,12803378,134870,12803476
130678.588,ICMP,134899,12806262,134900,12806360
130708.612,ICMP,134929,12809146,134930,12809244
130738.634,ICMP,134961,12812170,134962,12812268
130768.655,ICMP,134991,12815054,134992,12815152
130798.677,ICMP,135021,12817938,135022,12818036
130828.700,ICMP,135053,12820962,135054,12821060
130858.723,ICMP,135083,12823846,135084,12823944
130888.744,ICMP,135114,12826772,135115,12826870
130918.765,ICMP,135145,12829754,135146,12829852
130948.789,ICMP,135175,12832638,135176,12832736
130978.811,ICMP,135206,12835564,135207,12835662
131008.832,ICMP,135239,12838630,135240,12838728
131038.856,ICMP,135269,12841514,135270,12841612
131068.878,ICMP,135301,12844538,135302,12844636
131098.901,ICMP,135332,12847464,135333,12847562
131128.922,ICMP,135363,12850390,135364,12850488
131158.945,ICMP,135393,12853274,135394,12853372
131188.966,ICMP,135425,12856242,135426,12856340
131218.988,ICMP,135457,12859266,135458,12859364
131249.010,ICMP,135487,12862150,135488,12862248
131279.032,ICMP,135518,12865076,135519,12865174
131309.053,ICMP,135549,12868058,135550,12868156
131339.076,ICMP,135580,12870984,135581,12871082
131369.098,ICMP,135612,12874008,135613,12874106
131399.119,ICMP,135643,12876934,135644,12877032
131429.142,ICMP,135673,12879818,135674,12879916
131459.163,ICMP,135705,12882842,135706,12882940
131489.185,ICMP,135736,12885768,135737,12885866
131519.206,ICMP,135766,12888652,135767,12888750
131549.227,ICMP,135798,12891676,135799,12891774
131579.248,ICMP,135828,12894560,135829,12894658
131609.268,ICMP,135859,12897486,135860,12897584
131639.289,ICMP,135890,12900412,135891,12900510
131669.309,ICMP,135921,12903394,135922,12903492
131699.330,ICMP,135952,12906320,135953,12906418
131729.352,ICMP,135983,12909246,135984,12909344
131759.373,ICMP,136014,12912228,136015,12912326
131789.394,ICMP,136045,12915154,136046,12915252
131819.415,ICMP,136075,12918038,136076,12918136
131849.436,ICMP,136107,12921062,136108,12921160
131879.457,ICMP,136137,12923946,136138,12924044
131909.478,ICMP,136167,12926830,136168,12926928
131939.499,ICMP,136199,12929854,136200,12929952
131969.520,ICMP,136229,12932738,136230,12932836
131999.542,ICMP,136259,12935622,136260,12935720
132029.563,ICMP,136290,12938604,136291,12938702
132059.584,ICMP,136321,12941530,136322,12941628
132089.605,ICMP,136351,12944414,136352,12944512
132119.627,ICMP,136381,12947298,136382,12947396
132149.648,ICMP,136413,12950322,136414,12950420
132179.669,ICMP,136442,12953164,136443,12953262
132209.690,ICMP,136473,12956090,136474,12956188
132239.712,ICMP,136505,12959114,136506,12959212
132269.732,ICMP,136535,12961998,136536,12962096
132299.753,ICMP,136566,12964924,136567,12965022
132329.775,ICMP,136598,12967948,136599,12968046
132359.796,ICMP,136628,12970832,136629,12970930
132389.816,ICMP,136659,12973758,136660,12973856
132419.838,ICMP,136691,12976782,136692,12976880
132449.860,ICMP,136721,12979666,136722,12979764
132479.880,ICMP,136752,12982592,136753,12982690
132509.902,ICMP,136783,12985518,136784,12985616
132539.924,ICMP,136815,12988542,136816,12988640
132569.945,ICMP,136847,12991510,136848,12991608
132599.967,ICMP,136879,12994478,136880,12994576
132629.988,ICMP,136912,12997544,136913,12997642
132660.009,ICMP,136943,13000470,136944,13000568
132690.030,ICMP,136975,13003438,136976,13003536
132720.051,ICMP,137008,13006504,137009,13006602
132750.075,ICMP,137039,13009430,137040,13009528
132780.098,ICMP,137072,13012496,137073,13012594
132810.120,ICMP,137104,13015464,137105,13015562
132840.141,ICMP,137134,13018348,137135,13018446
132870.164,ICMP,137166,13021372,137167,13021470
132900.185,ICMP,137197,13024298,137198,13024396
132930.206,ICMP,137228,13027224,137229,13027322
132960.228,ICMP,137259,13030150,137260,13030248
132990.249,ICMP,137290,13033076,137291,13033174
133020.269,ICMP,137323,13036142,137324,13036240
133050.291,ICMP,137354,13039068,137355,13039166
133080.310,ICMP,137386,13042092,137387,13042190
133110.332,ICMP,137415,13044934,137416,13045032
133140.352,ICMP,137446,13047860,137447,13047958
133170.373,ICMP,137478,13050884,137479,13050982
133200.395,ICMP,137510,13053852,137511,13053950
133230.416,ICMP,137541,13056778,137542,13056876
133260.437,ICMP,137572,13059760,137573,13059858
133290.458,ICMP,137603,13062686,137604,13062784
133320.479,ICMP,137634,13065612,137635,13065710
133350.500,ICMP,137666,13068636,137667,13068734
133380.521,ICMP,137697,13071562,137698,13071660
133410.544,ICMP,137727,13074446,137728,13074544
133440.567,ICMP,137758,13077372,137759,13077470
133470.590,ICMP,137790,13080396,137791,13080494
133500.612,ICMP,137821,13083322,137822,13083420
133530.634,ICMP,137852,13086248,137853,13086346
133560.656,ICMP,137884,13089272,137885,13089370
133590.678,ICMP,137915,13092198,137916,13092296
133620.701,ICMP,137946,13095124,137947,13095222
133650.723,ICMP,137978,13098148,137979,13098246
133680.744,ICMP,138009,13101074,138010,13101172
133710.766,ICMP,138040,13104000,138041,13104098
133740.788,ICMP,138072,13107024,138073,13107122
133770.810,ICMP,138104,13109992,138105,13110090
133800.834,ICMP,138135,13112918,138136,13113016
133830.857,ICMP,138167,13115942,138168,13116040
133860.879,ICMP,138198,13118868,138199,13118966
133890.901,ICMP,138230,13121836,138231,13121934
133920.918,ICMP,138261,13124762,138262,13124860
133950.940,ICMP,138293,13127786,138294,13127884
133980.962,ICMP,138324,13130712,138325,13130810
134010.983,ICMP,138357,13133722,138358,13133820
134041.006,ICMP,138389,13136746,138390,13136844
134071.029,ICMP,138419,13139630,138420,13139728
134101.051,ICMP,138450,13142556,138451,13142654
134131.072,ICMP,138482,13145580,138483,13145678
134161.095,ICMP,138513,13148506,138514,13148604
134191.116,ICMP,138546,13151572,138547,13151670
134221.138,ICMP,138576,13154456,138577,13154554
134251.163,ICMP,138607,13157382,138608,13157480
134281.185,ICMP,138640,13160448,138641,13160546
134311.207,ICMP,138669,13163234,138670,13163332
134341.230,ICMP,138702,13166300,138703,13166398
134371.252,ICMP,138731,13169142,138732,13169240
134401.274,ICMP,138762,13172068,138763,13172166
134431.296,ICMP,138794,13175092,138795,13175190
134461.318,ICMP,138824,13177976,138825,13178074
134491.339,ICMP,138856,13181000,138857,13181098
134521.361,ICMP,138886,13183884,138887,13183982
134551.383,ICMP,138916,13186768,138917,13186866
